genre_ids,id_x,original_language,original_title,popularity,vote_average,vote_count,title_clean,release_date,movie,production_budget,worldwide_gross,title,domestic_gross,foreign_gross
[99],168164,en,Ekspeditionen til verdens ende,1.4,7.3,3,the expedition to the end of the world,2014-08-20,the expedition to the end of the world,0.0,0.0,the expedition to the end of the world,0.0,0.0
"[16, 14]",276306,en,My Little Pony: Dancing in the Clouds,1.4,7.3,4,my little pony: dancing in the clouds,2004-12-02,my little pony: dancing in the clouds,0.0,0.0,my little pony: dancing in the clouds,0.0,0.0
[99],285592,en,"Ladies and Gentlemen, My Name Is Paul Heyman",1.4,7.1,8,"wwe: ladies and gentlemen, my name is paul heyman",2014-08-05,"wwe: ladies and gentlemen, my name is paul heyman",0.0,0.0,"wwe: ladies and gentlemen, my name is paul heyman",0.0,0.0
[99],342786,en,Rubble Kings,1.4,7.1,12,rubble kings,2015-06-19,rubble kings,0.0,0.0,rubble kings,0.0,0.0
[10751],298539,en,A Belle for Christmas,1.4,7.1,7,a belle for christmas,2014-11-04,a belle for christmas,0.0,0.0,a belle for christmas,0.0,0.0
[99],494186,en,KHAMAICA,1.4,7.0,1,khamaica,2014-06-01,khamaica,0.0,0.0,khamaica,0.0,0.0
"[28, 12, 16, 10770]",375211,en,Eternals,1.4,7.0,2,eternals,2014-09-16,eternals,0.0,0.0,eternals,0.0,0.0
[99],326891,es,Minerita,1.4,7.0,1,minerita,2014-11-18,minerita,0.0,0.0,minerita,0.0,0.0
[99],258100,en,Approaching the Elephant,1.4,7.0,4,approaching the elephant,2015-02-20,approaching the elephant,0.0,0.0,approaching the elephant,0.0,0.0
[],581006,en,BoJack Horseman Christmas Special,1.4,6.9,5,bojack horseman christmas special,2014-12-25,bojack horseman christmas special,0.0,0.0,bojack horseman christmas special,0.0,0.0
"[28, 35]",307614,te,Rabhasa,1.4,6.8,4,rabhasa,2014-08-28,rabhasa,0.0,0.0,rabhasa,0.0,0.0
[99],290504,en,Awake: The Life of Yogananda,1.4,6.7,9,awake: the life of yogananda,2014-10-10,awake: the life of yogananda,0.0,0.0,Awake: The Life of Yogananda,0.0,0.0
[35],336775,en,All-Stars,1.4,6.7,6,all-stars,2014-10-15,all-stars,0.0,0.0,all-stars,0.0,0.0
[35],285264,en,Steve Byrne: Champion,1.4,6.7,3,steve byrne: champion,2014-05-01,steve byrne: champion,0.0,0.0,steve byrne: champion,0.0,0.0
"[53, 80]",256912,es,Lasa y Zabala,1.4,6.7,9,lasa & zabala,2014-10-17,lasa & zabala,0.0,0.0,lasa & zabala,0.0,0.0
[],268892,en,Collar,1.4,6.6,4,collar,2014-05-31,collar,0.0,0.0,collar,0.0,0.0
"[18, 10749]",255302,en,北京爱情故事,1.4,6.6,4,beijing love story,2014-02-14,beijing love story,0.0,0.0,Beijing Love Story,0.0,0.0
"[9648, 80, 18, 10770]",295237,en,The Assault,1.4,6.6,8,the assault,2014-09-20,the assault,0.0,0.0,the assault,0.0,0.0
[],426683,en,The Hug,1.4,6.5,2,the hug,2014-12-17,the hug,0.0,0.0,the hug,0.0,0.0
[35],307257,en,Jack Whitehall Gets Around,1.4,6.5,4,jack whitehall gets around,2014-11-24,jack whitehall gets around,0.0,0.0,jack whitehall gets around,0.0,0.0
"[99, 10402]",281967,en,Sound and Chaos: The Story of BC Studio,1.4,6.5,2,sound and chaos: the story of bc studio,2014-07-17,sound and chaos: the story of bc studio,0.0,0.0,sound and chaos: the story of bc studio,0.0,0.0
"[10749, 18]",270696,en,Tru Love,1.4,6.5,10,tru love,2014-04-10,tru love,0.0,0.0,tru love,0.0,0.0
[18],228199,ru,Стыд,1.4,6.5,2,shame,2014-06-01,Shame,0.0,0.0,Shame,0.0,13800000.0
[99],142916,en,The Great Flood,1.4,6.4,6,the great flood,2014-01-08,the great flood,0.0,0.0,the great flood,0.0,0.0
"[18, 10749]",272414,en,Echo Park,1.4,6.3,8,echo park,2014-06-14,echo park,0.0,0.0,echo park,0.0,0.0
"[80, 53, 10770]",308397,en,Client Seduction,1.4,6.0,2,client seduction,2014-02-08,client seduction,0.0,0.0,client seduction,0.0,0.0
"[18, 53]",296775,en,Deadly Attraction,1.4,6.0,1,deadly attraction,2014-02-14,deadly attraction,0.0,0.0,deadly attraction,0.0,0.0
[99],256214,en,Natural Resistance,1.4,6.0,3,natural resistance,2014-02-18,natural resistance,0.0,0.0,natural resistance,0.0,0.0
[99],296941,en,The Hacker Wars,1.4,5.9,9,the hacker wars,2014-10-17,the hacker wars,0.0,0.0,the hacker wars,0.0,0.0
[99],296339,en,Hunted: The War Against Gays in Russia,1.4,5.8,4,hunted: the war against gays in russia,2014-10-06,hunted: the war against gays in russia,0.0,0.0,hunted: the war against gays in russia,0.0,0.0
[99],264763,en,Regarding Susan Sontag,1.4,5.8,4,regarding susan sontag,2014-04-20,regarding susan sontag,0.0,0.0,regarding susan sontag,0.0,0.0
[18],284343,he,Boreg,1.4,5.7,3,self made,2014-11-08,self made,0.0,0.0,self made,0.0,0.0
[27],327368,en,Crazy Murder,1.4,5.6,9,crazy murder,2014-01-01,crazy murder,0.0,0.0,crazy murder,0.0,0.0
[35],311765,en,The Santa Con,1.4,5.5,4,the santa con,2014-12-13,the santa con,0.0,0.0,the santa con,0.0,0.0
"[10749, 35]",294222,en,Mantervention,1.4,5.5,12,mantervention,2014-08-01,mantervention,0.0,0.0,mantervention,0.0,0.0
[35],278377,en,Whitney Cummings: I Love You,1.4,5.4,6,whitney cummings: i love you,2014-06-23,whitney cummings: i love you,0.0,0.0,whitney cummings: i love you,0.0,0.0
[27],298296,en,Heidi,1.4,5.1,7,heidi,2014-09-08,heidi,0.0,0.0,heidi,0.0,0.0
[27],298091,en,Scarewaves,1.4,5.1,4,scarewaves,2014-09-26,scarewaves,0.0,0.0,scarewaves,0.0,0.0
[],320643,en,Stand,1.4,5.0,1,stand,2014-06-20,stand,0.0,0.0,stand,0.0,0.0
[99],299309,en,The Last Patrol,1.4,5.0,3,the last patrol,2014-10-23,the last patrol,0.0,0.0,the last patrol,0.0,0.0
[27],298966,en,The Pick-Axe Murders Part III: The Final Chapter,1.4,5.0,1,the pick-axe murders part iii: the final chapter,2014-05-03,the pick-axe murders part iii: the final chapter,0.0,0.0,the pick-axe murders part iii: the final chapter,0.0,0.0
[28],267376,ru,Спираль,1.4,5.0,2,spiral,2014-04-29,spiral,0.0,0.0,spiral,0.0,0.0
[99],250290,ro,"București, unde ești?",1.4,5.0,1,where are you bucharest?,2014-12-06,where are you bucharest?,0.0,0.0,where are you bucharest?,0.0,0.0
[16],307697,en,Footprints,1.4,4.8,6,footprints,2014-01-12,footprints,0.0,0.0,footprints,0.0,0.0
"[53, 80, 18]",298291,en,A Warden's Ransom,1.4,4.6,5,a warden's ransom,2014-10-11,a warden's ransom,0.0,0.0,a warden's ransom,0.0,0.0
"[10770, 80, 9648, 53]",309317,en,My Daughter Must Live,1.4,4.6,7,my daughter must live,2014-07-15,my daughter must live,0.0,0.0,my daughter must live,0.0,0.0
"[53, 27, 9648]",292636,de,A Cry from Within,1.4,4.6,7,a cry from within,2014-04-03,a cry from within,0.0,0.0,a cry from within,0.0,0.0
"[35, 18, 10749, 10770]",256599,en,June in January,1.4,4.6,9,june in january,2014-01-11,june in january,0.0,0.0,june in january,0.0,0.0
[99],339209,en,Hating Obama,1.4,4.5,1,hating obama,2014-09-19,hating obama,0.0,0.0,hating obama,0.0,0.0
"[10749, 18]",327308,en,Elenore Makes Love,1.4,4.5,2,elenore makes love,2014-01-01,elenore makes love,0.0,0.0,elenore makes love,0.0,0.0
"[10752, 28]",261492,en,The Bunker,1.4,4.5,2,the bunker,2014-04-08,the bunker,0.0,0.0,the bunker,0.0,0.0
[99],266045,en,Warrior: The Ultimate Legend,1.4,4.3,2,warrior: the ultimate legend,2014-04-17,warrior: the ultimate legend,0.0,0.0,warrior: the ultimate legend,0.0,0.0
[10751],270600,ru,A Tiger's Tail,1.4,4.2,6,a tiger's tail,2014-05-13,a tiger's tail,0.0,0.0,a tiger's tail,0.0,0.0
"[53, 10770]",298821,en,Fatal Acquittal,1.4,4.1,4,fatal acquittal,2014-08-03,fatal acquittal,0.0,0.0,fatal acquittal,0.0,0.0
"[53, 27, 28]",299730,en,The Dead the Damned and the Darkness,1.4,4.1,7,the dead the damned and the darkness,2014-10-07,the dead the damned and the darkness,0.0,0.0,the dead the damned and the darkness,0.0,0.0
[18],308425,es,Amapola,1.4,4.0,5,amapola,2014-12-05,amapola,0.0,0.0,amapola,0.0,0.0
"[10402, 18, 10752]",293787,en,From Here To Eternity: The Musical,1.4,4.0,1,from here to eternity: the musical,2014-10-02,from here to eternity: the musical,0.0,0.0,from here to eternity: the musical,0.0,0.0
"[18, 10749]",252053,hi,Yaariyan,1.4,4.0,3,yaariyan,2014-01-10,yaariyan,0.0,0.0,yaariyan,0.0,0.0
"[53, 10770, 80, 9648]",258353,en,The Good Mistress,1.4,3.6,11,the good mistress,2014-02-15,the good mistress,0.0,0.0,the good mistress,0.0,0.0
"[16, 35, 10751]",201207,da,Otto er et næsehorn,1.4,3.5,4,otto the rhino,2014-02-18,otto the rhino,0.0,0.0,otto the rhino,0.0,0.0
[],344849,en,The Shop,1.4,3.0,1,the shop,2014-06-16,the shop,0.0,0.0,the shop,0.0,0.0
"[10749, 35, 18]",344671,en,It's Not a Date,1.4,3.0,2,it's not a date,2014-08-16,it's not a date,0.0,0.0,it's not a date,0.0,0.0
"[10752, 27]",210734,en,Battlefield Death Tales,1.4,2.9,5,battlefield death tales,2014-02-18,battlefield death tales,0.0,0.0,battlefield death tales,0.0,0.0
"[18, 36]",272923,en,Katherine of Alexandria,1.4,2.9,4,katherine of alexandria,2014-02-01,katherine of alexandria,0.0,0.0,katherine of alexandria,0.0,0.0
"[53, 18, 878]",326576,en,Dawn of the Crescent Moon,1.4,2.0,1,dawn of the crescent moon,2014-04-05,Dawn of the Crescent Moon,0.0,0.0,dawn of the crescent moon,0.0,0.0
[],286986,en,37,1.4,0.5,1,37,2014-08-08,37,0.0,0.0,37,0.0,0.0
[28],280416,en,Gun Hill,1.399,6.4,7,gun hill,2014-07-02,gun hill,0.0,0.0,gun hill,0.0,0.0
[35],303993,en,Sarah Millican: Home Bird Live,1.399,5.9,5,sarah millican: home bird live,2014-11-17,sarah millican: home bird live,0.0,0.0,sarah millican: home bird live,0.0,0.0
"[80, 28, 35]",82028,nl,Black Out,1.397,5.8,19,black out,2014-02-20,black out,0.0,0.0,black out,0.0,0.0
[35],333115,en,Cops Cum Dicks and Flying,1.39,3.0,1,cops cum dicks and flying,2014-11-18,cops cum dicks and flying,0.0,0.0,cops cum dicks and flying,0.0,0.0
[],347788,en,A Wife's Secret,1.39,1.0,1,a wife's secret,2014-01-01,a wife's secret,0.0,0.0,a wife's secret,0.0,0.0
"[99, 36]",261855,en,1971,1.389,7.8,5,1971,2014-04-18,1971,0.0,0.0,1971,0.0,0.0
[27],286452,en,Varsity Blood,1.389,3.7,7,varsity blood,2014-08-19,varsity blood,0.0,0.0,varsity blood,0.0,0.0
[99],250650,en,Captivated: The Trials of Pamela Smart,1.387,6.4,14,captivated: the trials of pamela smart,2014-01-17,captivated: the trials of pamela smart,0.0,0.0,captivated: the trials of pamela smart,0.0,0.0
"[35, 16, 18]",288581,en,Rocks in my Pockets,1.384,8.7,7,rocks in my pockets,2014-09-05,rocks in my pockets,0.0,0.0,rocks in my pockets,0.0,0.0
[16],252520,ja,ショート・ピース,1.384,6.9,19,short peace,2014-04-18,short peace,0.0,0.0,short peace,0.0,0.0
"[53, 27]",286025,en,Antisocial Behavior,1.381,4.1,5,antisocial behavior,2014-01-17,antisocial behavior,0.0,0.0,antisocial behavior,0.0,0.0
[28],322236,en,Rogue Strike,1.38,5.0,1,rogue strike,2014-12-16,rogue strike,0.0,0.0,rogue strike,0.0,0.0
[18],408429,en,Perfect Cowboy,1.379,5.0,1,perfect cowboy,2014-07-13,Perfect Cowboy,0.0,0.0,perfect cowboy,0.0,0.0
[18],280030,en,Farewell Baghdad,1.378,10.0,1,farewell baghdad,2014-10-26,farewell baghdad,0.0,0.0,farewell baghdad,0.0,0.0
"[99, 27]",563588,en,You're Invited: The Making of Night of the Demons,1.378,8.0,1,you're invited: the making of night of the demons,2014-02-04,you're invited: the making of night of the demons,0.0,0.0,you're invited: the making of night of the demons,0.0,0.0
[99],257407,en,Actress,1.378,6.4,7,actress,2014-11-07,actress,0.0,0.0,actress,0.0,0.0
[99],299468,es,Russian Yeti: The Killer Lives,1.378,6.0,1,russian yeti: the killer lives,2014-06-01,russian yeti: the killer lives,0.0,0.0,russian yeti: the killer lives,0.0,0.0
[99],253291,en,DamNation,1.377,7.3,7,damnation,2014-03-10,damnation,0.0,0.0,damnation,0.0,0.0
[10402],190827,en,I Am Hardwell,1.376,7.4,7,i am hardwell,2014-03-27,i am hardwell,0.0,0.0,i am hardwell,0.0,0.0
[10751],307115,en,12 Dog Days Till Christmas,1.372,5.4,8,12 dog days till christmas,2014-11-29,12 dog days till christmas,0.0,0.0,12 dog days till christmas,0.0,0.0
"[18, 53]",261818,en,Glass Chin,1.368,5.7,5,glass chin,2014-04-19,glass chin,0.0,0.0,glass chin,0.0,0.0
[99],160859,pt,Elena,1.367,8.2,23,elena,2014-05-30,elena,0.0,0.0,Elena,0.0,0.0
"[99, 10402]",250578,en,Swedish House Mafia - Leave the World Behind,1.365,7.3,31,leave the world behind,2014-03-12,leave the world behind,0.0,0.0,leave the world behind,0.0,0.0
[35],259395,en,Tom Segura: Completely Normal,1.363,7.6,19,tom segura: completely normal,2014-03-15,tom segura: completely normal,0.0,0.0,tom segura: completely normal,0.0,0.0
"[18, 53]",218670,en,One Eyed Girl,1.363,5.1,13,one eyed girl,2014-10-24,one eyed girl,0.0,0.0,one eyed girl,0.0,0.0
[35],306626,en,Holiday Miracle,1.362,3.6,11,holiday miracle,2014-12-01,holiday miracle,0.0,0.0,holiday miracle,0.0,0.0
"[12, 35, 10751, 14, 16]",322603,xx,Sweet Cocoon,1.358,5.8,13,sweet cocoon,2014-12-31,sweet cocoon,0.0,0.0,sweet cocoon,0.0,0.0
"[16, 10751, 14, 10770]",312100,en,Elf: Buddy's Musical Christmas,1.358,4.8,12,elf: buddy's musical christmas,2014-12-16,elf: buddy's musical christmas,0.0,0.0,elf: buddy's musical christmas,0.0,0.0
"[35, 18, 10752]",248401,en,A Farewell to Fools,1.358,3.8,6,a farewell to fools,2014-03-07,a farewell to fools,0.0,0.0,a farewell to fools,0.0,0.0
"[10402, 99]",242049,en,Beautiful Noise,1.356,6.5,5,beautiful noise,2014-05-31,beautiful noise,0.0,0.0,beautiful noise,0.0,0.0
"[53, 18, 27, 878]",279817,en,Of Silence,1.354,4.1,11,of silence,2014-01-14,of silence,0.0,0.0,of silence,0.0,0.0
[35],279332,en,Mom's Day Away,1.352,5.6,5,mom's day away,2014-05-11,mom's day away,0.0,0.0,mom's day away,0.0,0.0
[10749],290654,en,Rescuing Madison,1.35,4.8,4,rescuing madison,2014-09-04,rescuing madison,0.0,0.0,rescuing madison,0.0,0.0
"[35, 18]",345001,en,Foreign Relations,1.347,6.0,3,foreign relations,2014-03-28,foreign relations,0.0,0.0,foreign relations,0.0,0.0
"[27, 53, 9648]",264269,ru,Vladeniye 18,1.346,5.6,7,apartment 18,2014-04-04,apartment 18,0.0,0.0,apartment 18,0.0,0.0
"[12, 28]",451962,en,The Gentleman's Wager,1.341,10.0,1,the gentleman's wager,2014-07-29,the gentleman's wager,0.0,0.0,the gentleman's wager,0.0,0.0
"[27, 53]",295627,en,Spawn: The Recall,1.334,6.4,15,spawn: the recall,2014-09-13,spawn: the recall,0.0,0.0,spawn: the recall,0.0,0.0
[35],300998,en,Lee Evans: Monsters,1.327,7.8,10,lee evans: monsters,2014-11-17,lee evans: monsters,0.0,0.0,lee evans: monsters,0.0,0.0
"[80, 18, 53]",371507,ru,Саранча,1.325,5.6,10,locust,2014-12-24,locust,0.0,0.0,locust,0.0,0.0
[18],291348,en,A Matter of Faith,1.325,4.9,20,a matter of faith,2014-10-17,a matter of faith,0.0,0.0,a matter of faith,0.0,0.0
[53],294825,en,Rumors of Wars,1.325,3.3,6,rumors of wars,2014-05-02,rumors of wars,0.0,0.0,rumors of wars,0.0,0.0
"[16, 35, 27]",381372,en,The Fog of Courage,1.323,7.3,4,the fog of courage,2014-10-31,the fog of courage,0.0,0.0,the fog of courage,0.0,0.0
"[12, 878]",291167,en,Crystal Skulls,1.323,3.1,9,crystal skulls,2014-09-06,crystal skulls,0.0,0.0,crystal skulls,0.0,0.0
"[10402, 18, 10751]",303179,en,The One I Wrote for You,1.322,5.7,6,the one i wrote for you,2014-11-14,the one i wrote for you,0.0,0.0,the one i wrote for you,0.0,0.0
"[12, 16, 10751]",63486,ja,少年猿飛佐助,1.319,7.0,4,magic boy,1961-06-22,magic boy,0.0,0.0,magic boy,0.0,0.0
"[35, 16]",314353,en,Yearbook,1.314,6.0,12,yearbook,2014-01-17,yearbook,0.0,0.0,yearbook,0.0,0.0
"[53, 27]",394115,en,Dead End,1.314,3.8,6,dead end,2014-10-16,dead end,0.0,0.0,dead end,0.0,0.0
[99],250902,en,The Image Revolution,1.313,6.3,4,the image revolution,2013-11-21,The Image Revolution,0.0,0.0,the image revolution,0.0,0.0
"[35, 10751]",266313,en,A Day Late and a Dollar Short,1.311,6.3,12,a day late and a dollar short,2014-04-19,a day late and a dollar short,0.0,0.0,a day late and a dollar short,0.0,0.0
[18],291423,en,Wheels,1.31,7.8,6,wheels,2014-04-27,wheels,0.0,0.0,wheels,0.0,0.0
[99],296095,en,Little White Lie,1.309,7.0,3,little white lie,2014-07-29,little white lie,0.0,0.0,little white lie,0.0,0.0
"[18, 35]",308919,en,Wishin' and Hopin',1.309,3.7,3,wishin' and hopin',2014-11-23,wishin' and hopin',0.0,0.0,wishin' and hopin',0.0,0.0
[],256971,bn,জাতিস্মর,1.308,7.1,7,jaatishwar,2014-02-28,jaatishwar,0.0,0.0,jaatishwar,0.0,0.0
"[80, 18, 9648]",258350,en,The Girl He Met Online,1.308,5.1,7,the girl he met online,2014-02-08,the girl he met online,0.0,0.0,the girl he met online,0.0,0.0
"[99, 10402]",257614,en,As the Palaces Burn,1.305,7.2,14,as the palaces burn,2014-02-16,as the palaces burn,0.0,0.0,as the palaces burn,0.0,0.0
"[53, 27, 9648]",296855,en,The Thing on the Doorstep,1.295,4.0,5,the thing on the doorstep,2014-01-01,the thing on the doorstep,0.0,0.0,the thing on the doorstep,0.0,0.0
[27],260602,en,Tom Holland's Twisted Tales,1.289,4.1,7,tom holland's twisted tales,2014-04-01,tom holland's twisted tales,0.0,0.0,tom holland's twisted tales,0.0,0.0
[18],276938,en,Punjab 1984,1.288,9.0,5,punjab 1984,2014-06-27,punjab 1984,0.0,0.0,punjab 1984,0.0,0.0
"[27, 53]",253205,en,Deadly Weekend,1.285,3.1,18,deadly weekend,2014-01-28,deadly weekend,0.0,0.0,deadly weekend,0.0,0.0
"[36, 28, 10752]",273157,th,ตํานานสมเด็จพระนเรศวรมหาราช ภาค ๕ : ยุทธหัตถี,1.284,4.5,3,king naresuan 5,2014-05-29,king naresuan 5,0.0,0.0,king naresuan 5,0.0,0.0
[35],274326,en,Trailer Park Boys - Live in F**kin' Dublin,1.283,5.8,19,trailer park boys - live in f**kin' dublin,2014-05-01,trailer park boys - live in f**kin' dublin,0.0,0.0,trailer park boys - live in f**kin' dublin,0.0,0.0
"[12, 16, 10402, 878]",309786,en,Poet Anderson: The Dream Walker,1.282,5.9,5,poet anderson: the dream walker,2014-12-09,poet anderson: the dream walker,0.0,0.0,poet anderson: the dream walker,0.0,0.0
[],326132,en,Crescendo! The Power of Music,1.281,7.2,5,crescendo! the power of music,2014-10-20,crescendo! the power of music,0.0,0.0,crescendo! the power of music,0.0,0.0
[37],326045,en,Lonesome Dove Church,1.28,7.5,1,lonesome dove church,2014-08-04,lonesome dove church,0.0,0.0,lonesome dove church,0.0,0.0
"[99, 10770]",302701,en,Rand University,1.279,8.8,2,rand university,2014-11-11,rand university,0.0,0.0,rand university,0.0,0.0
[35],255369,en,Jerked,1.278,5.3,2,jerked,2014-03-08,jerked,0.0,0.0,jerked,0.0,0.0
[35],293880,en,Hollidaysburg,1.273,5.9,19,hollidaysburg,2014-09-19,hollidaysburg,0.0,0.0,hollidaysburg,0.0,0.0
"[12, 10751, 14]",297963,nl,Wiplala,1.271,6.0,8,wiplala,2014-12-20,wiplala,0.0,0.0,wiplala,0.0,0.0
[18],270756,en,Return to Zero,1.27,6.4,11,return to zero,2014-05-17,return to zero,0.0,0.0,return to zero,0.0,0.0
[35],300685,en,Jeff Dunham: All Over the Map,1.27,5.3,11,jeff dunham: all over the map,2014-11-18,jeff dunham: all over the map,0.0,0.0,jeff dunham: all over the map,0.0,0.0
"[99, 18]",264164,es,Mala Mala,1.268,6.7,10,mala mala,2014-04-19,mala mala,0.0,0.0,mala mala,0.0,0.0
[10402],19352,en,We Will Rock You,1.267,9.1,11,we will rock you,2014-11-24,we will rock you,0.0,0.0,we will rock you,0.0,0.0
"[99, 10402]",242093,en,Under the Electric Sky,1.266,6.4,9,under the electric sky,2014-05-29,under the electric sky,0.0,0.0,under the electric sky,0.0,0.0
"[10749, 35]",270672,en,The Formula,1.257,4.0,9,the formula,2014-04-15,the formula,0.0,0.0,the formula,0.0,0.0
[35],250539,en,Nick Thune: Folk Hero,1.255,7.0,3,nick thune: folk hero,2014-02-18,nick thune: folk hero,0.0,0.0,nick thune: folk hero,0.0,0.0
"[14, 16]",292106,en,Dixie y la rebelión zombi (Dixie eta matxinada zonbia),1.255,2.5,3,"mummy, i'm a zombie",2014-10-06,"mummy, i'm a zombie",0.0,0.0,"mummy, i'm a zombie",0.0,0.0
"[53, 27, 9648]",360726,en,The Before Time,1.254,3.4,4,the before time,2014-01-01,the before time,0.0,0.0,the before time,0.0,0.0
[],256559,en,Showing Up,1.25,9.8,2,showing up,2014-02-25,showing up,0.0,0.0,showing up,0.0,0.0
[99],331745,en,Top Spin,1.249,6.9,10,top spin,2014-11-15,Top Spin,0.0,0.0,top spin,0.0,0.0
[18],292396,en,Deliverance Creek,1.249,6.2,5,deliverance creek,2014-09-13,deliverance creek,0.0,0.0,deliverance creek,0.0,0.0
"[18, 28]",312158,en,Born Wild,1.247,6.9,4,born wild,2012-10-20,born wild,0.0,0.0,born wild,0.0,0.0
[18],303515,ru,Кино про Алексеева,1.244,6.6,10,the movie about alekseev,2014-11-18,the movie about alekseev,0.0,0.0,the movie about alekseev,0.0,0.0
[],323374,en,Lemonade War,1.243,5.5,2,lemonade war,2014-09-30,lemonade war,0.0,0.0,lemonade war,0.0,0.0
[99],297624,en,Out of Print,1.242,5.5,4,out of print,2014-08-23,out of print,0.0,0.0,out of print,0.0,0.0
[99],125414,en,The Final Member,1.24,6.0,16,the final member,2014-04-18,the final member,0.0,0.0,the final member,0.0,0.0
[99],265672,en,Fight Church,1.24,5.3,3,fight church,2014-09-16,fight church,0.0,0.0,fight church,0.0,0.0
"[99, 10402]",297398,en,Katy Perry: Getting Intimate,1.24,4.3,3,katy perry: getting intimate,2014-12-16,katy perry: getting intimate,0.0,0.0,katy perry: getting intimate,0.0,0.0
[99],259999,en,Keep On Keepin’ On,1.239,7.1,9,keep on keepin’ on,2014-08-08,keep on keepin’ on,0.0,0.0,keep on keepin’ on,0.0,0.0
